tweet_id,date,social_context,user_name,real_name,user_link,user_img,user_verified,text,has_more_text,photos,videos,is_pinned,is_retweet,is_reply,replies,retweets,likes,views,quoted_tweet
1656691746015789059,2023-05-11T16:04:26.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"Organizacja zawiodła z graficzką, ale przynajmniej zawodnicy stanęli na wysokości zadania w kwalifikacjach do @ESLPolska Mistrzostwa Polski!

Teraz git czy znów jakiś hejcik?

GG",False,,,False,False,False,2,,6,570,
1656674714423820289,2023-05-11T14:56:46.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,,False,,,False,False,False,,,2,152,
1656323553422110722,2023-05-10T15:41:22.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,,False,,,False,False,False,,,3,244,
1656323385150910464,2023-05-10T15:40:42.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"Dziś maraton w cska!

18:00 mecz w ramach Esea Main vs @BlueWhites

20:00 mecz w ramach Esea Main vs #HeavenNhell

21:00 mecz o trzecie miejsce public league @scleague_net

O 20:00 wpadnij na streamka! Link w komentarzu!",False,,,False,False,False,,2,8,867,
1654902949393342464,2023-05-06T17:36:24.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,*Zapisy trwają dziś do 22:00,False,,,False,False,False,,,3,370,
1654901767975362565,2023-05-06T17:31:42.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"Zapisy: http://bit.ly/esportpomagazapisy…

 Zbiórka:",False,,,False,False,False,,,5,333,
1654901373337575429,2023-05-06T17:30:08.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"Bierzemy udział w turnieju charytatywnym od @esportpomaga!

Zachęcamy do zapisów oraz wpłat.
Tylko nie zwlekajcie - zapisy trwają tylko do jutra

Wspólnie zbieramy pieniądze na prezenty dla podopiecznych szpitala onkologicznego w Szczecinie.

Linki do zbiórki oraz…",True,,,False,False,False,4,,20,2337,
1654881950790713344,2023-05-06T16:12:57.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"Dziękujemy wszystkim serdecznie za przybycie!

Ten post będzie troszkę dłuższym wywodem...

Dziękujemy każdemu widzowi, który dzisiaj był i oglądał nasz quiz. Wiemy, że nie było doskonale, pojawiły się błędy na audycji, jedno pytanie posiadało złą odpowiedź.... kamerki…",True,,,False,False,False,4,3,35,2630,
1654869893953486848,2023-05-06T15:25:03.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"Mamy zwycięzcę!

A tabela prezentuje się następująco:
1. @Wymaginowany
2. @Rafikowy
3. @Badlyyga
4. @SzonBejn
5. @h_slipper
6. @Valuciak
7. @dmarioociepa
8. @Sanchi_lol
9. @Luminarz1
10. @dziobulani",False,,,False,False,False,7,6,39,6898,
1654851706327384065,2023-05-06T14:12:47.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,https://pbs.twimg.com/profile_images/1646583286481780762/utXo1bcp_normal.jpg,True,ZACZEŁO SIĘ! KANAŁ ZAKAPTURZONYCH.,False,,,False,False,False,5,5,41,11265,
1654835722090696705,2023-05-06T13:09:16.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,https://pbs.twimg.com/profile_images/1646583286481780762/utXo1bcp_normal.jpg,True,,False,,,False,False,False,,,,393,
1654835407085883392,2023-05-06T13:08:01.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"DZIŚ GODZINA 16:00 - PRZYSTANEK MATURA Z ESPORTU.
WPADNIJ NA KANAŁ ZAKAPTURZONYCH!",False,,,False,False,False,,19,25,7367,
1654809428896669696,2023-05-06T11:24:47.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"Naszym gościem specjalnym dzisiaj będzie @MlodyPery! Wpadnijcie na wywiad już o godzinie 15:30!

06.05 GODZINA 16:00 - PRZYSTANEK MATURA Z ESPORTU",False,,,False,False,False,,,10,674,
1654792818798329857,2023-05-06T10:18:47.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"Przyjdź wcześniej na maturę -> START z wywiadem o godzinie 15:30!

Na dzisiejszą maturkę zaprasza Was też @Shoopiltee_!

Mateusz będzie odpowiedzialny za wywiady z gośćmi specjalnymi!",False,,,False,False,False,,,8,399,
1654497773851484160,2023-05-05T14:46:23.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"My podobnie jak @AliorBank_Team, trzymamy kciuki za @Gucio_lol!

#GucioMusisz",False,,,False,False,False,4,,113,4910,
1654482637120057344,2023-05-05T13:46:14.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"06.05 GODZINA 16:00 - PRZYSTANEK MATURA Z ESPORTU

Są zawodnicy to i musi być prowadzący! Tego pana już znacie, ponieważ nie pojawia się u nas pierwszy raz!
Powitajcie @Rariso - to on będzie jutro prowadził całe to wydarzenie!",False,,,False,False,False,,,14,917,
1654202195938627592,2023-05-04T19:11:51.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"10 z 10 @Wymaginowany last but not least!

06.05 GODZINA 16:00 - PRZYSTANEK MATURA Z ESPORTU

To jeszcze nie koniec... zostali nam goście specjalni i prowadzący",False,,,False,False,False,,2,25,6440,
1654180261913939980,2023-05-04T17:44:42.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"https://twitch.tv/forsaken_team
Oglądanko tutaj o 20 i 21!",False,,,False,False,False,,,3,337,
1654180000055083023,2023-05-04T17:43:39.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"Matura... maturą... Ale grać też kiedyś trzeba!

Chłopaki zapraszają Was dzisiaj o 20:00 na meczyk w ramach @ESEA MAIN, a później o 21:00 na play-offy @scleague_net!

Tradycyjnie na kanale zakapturzonych, a na mikrofonach kolejno @bsgiewowy i @yunoszek !",False,,,False,False,False,,,15,656,
1654156385989402627,2023-05-04T16:09:49.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"9 z 10 @dziobulani

06.05 GODZINA 16:00 - PRZYSTANEK MATURA Z ESPORTU

Cała transmisja wydarzenia odbędzie się na naszym kanale twitch, streamek będzie wzbogacony przez naszych gości specjalnych!
Nie chcemy jednak zabierać Wam całego wieczoru, więc powinniśmy się wyrobić…",True,,,False,False,False,,,21,1427,
1654124855485427713,2023-05-04T14:04:32.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"8 z 10 @Valuciak

06.05 GODZINA 16:00 - PRZYSTANEK MATURA Z ESPORTU

Trzeci etap składa się z dwóch części. W pierwszej części gracze otrzymują trzy szanse, a każda poprawna odpowiedź nagradzana jest dziesięcioma punktami. Gracz, który pierwszy uzyska trzy poprawne…",True,,,False,False,False,,,22,1428,
1654091072107167748,2023-05-04T11:50:17.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,".@Patrycja1725 uważa, że zdała

A Wam jak poszło?

#matura2023 #matura",False,,,False,False,False,7,,95,9349,
1653831589845934099,2023-05-03T18:39:12.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"7 z 10 @SzonBejn

06.05 GODZINA 16:00 - PRZYSTANEK MATURA Z ESPORTU!

W drugiej rundzie po udzieleniu poprawnej odpowiedzi, gracz wybiera dowolnego innego uczestnika, który będzie odpowiadał na kolejne pytanie - zaczynamy od uczestnika nr 1.
Runda ta kończy się, gdy…",True,,,False,False,False,,,19,1629,
1653802457674268673,2023-05-03T16:43:26.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"6 z 10 @Badlyyga

6.05  GODZINA 16:00 - PRZYSTANEK MATURA Z ESPORTU!

Pierwsza runda to tzw. runda pojedynczych pytań, w której każdy z uczestników odpowiada na kolejne pytanie po kolei przez dwie kolejki. Odpowiedź na chociaż jedno pytanie gwarantuje przejście do kolejnego…",True,,,False,False,False,,2,31,2224,
1653759055364603905,2023-05-03T13:50:58.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,,True,"5 z 10  @Luminarz1

Całe wydarzenie zaczniemy od krótkiego przedstawienia zawodników.

Chcesz wiedzieć więcej? Obserwuj nasze social media",False,,,False,False,False,2,,22,2396,
1653706015970344962,2023-05-03T10:20:13.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,https://pbs.twimg.com/profile_images/1646583286481780762/utXo1bcp_normal.jpg,True,"4 z 10  @dmarioociepa

Start naszego streama planujemy na 15:30, jednak sama ""Matura z Esportu"" odbędzie o godzinie 16:00

Ile zarezerwować sobie czasu?Całe wydarzenie będzie trwało około 2 godziny.",False,,,False,False,False,,,19,1039,
1653476816231776274,2023-05-02T19:09:27.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,https://pbs.twimg.com/profile_images/1646583286481780762/utXo1bcp_normal.jpg,True,| Zajrzyjcie do niej na kanał:,False,,,False,False,False,,,4,341,
1653476610975121445,2023-05-02T19:08:38.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,https://pbs.twimg.com/profile_images/1646583286481780762/utXo1bcp_normal.jpg,True,"Nie zwalniamy tempa!

Z radością informujemy, że dołączyła do nas @Ayrine_lol w roli streamerki Zakapturzonych!

Witamy w zespole!

#HoodUp",False,['https://pbs.twimg.com/media/FvJTzhwWwBsrrwg?format=jpg&name=small'],,False,False,False,4,2,16,992,
1653448870485950479,2023-05-02T17:18:24.000Z,,@_ForsakenGG_,Forsaken,_ForsakenGG_,https://pbs.twimg.com/profile_images/1646583286481780762/utXo1bcp_normal.jpg,True,"3 z 10 @h_slipper

Format tego eventu będzie przypominał 1 z 10, przygotowaliśmy dla Was ponad 200 pytań z zakresu Lol'a oraz e-sportu.

Każdy zawodnik będzie posiadał trzy szanse - które za błędne odpowiedzi - będziemy zabierać!

Chcesz wiedzieć więcej? Śledź naszego…",True,,,False,False,False,,,28,1546,
